"","Country","Renewable.electricity.output","Access.to.electricity","Renewable.energy.consumption","Terrestrial.and.marine.protected.areas","Agricultural.land","Individuals.using.the.Internet","CO2.emissions","GDP.growth","Political.Stability.and.Absence.of.Terrorism","Rule.of.Law","Government.Effectiveness","PM2.5.air.pollution","Proportion.of.seats.held.by.women.in.parliaments","Access.to.clean.fuels.and.technologies.for.cooking","Labor.force.participation.rate","Unemployment","School.enrollment","Cause.of.death.communicable.diseases.and.maternal.prenatal.and.nutrition.conditions","natural.resources.depletion","Prevalence.of.undernourishment","Life.expectancy.at.birth"
"63","Jamaica",9.9668489611457,97.4679000854492,16.2162254030728,1.40560468227793,40.9972299168975,43.832575942,2.70623410574919,0.891199119800737,0.17311192,-0.24382708,0.2668821,13.9965008978098,14.62,89.51,70.9417999267578,13.4706001281738,90.8448766666667,11.1,0.290095563374845,8.74,74.1184
"64","Jordan",0.566894133430115,99.9824340820313,3.17015726861664,1.78567246014121,11.9476796163313,55.361377938,2.91384067806476,2.48725191609469,-0.55453454,0.37245698,0.08946406,33.42223568259,13.4,98.9975,41.6192001342773,13.5457998275757,78.55697,10.9,0.197798477552949,11.44,74.0748
"65","Kazakhstan",8.08572236320431,99.9772186279297,1.34310777658609,3.20329455268502,80.3765319989258,70.229726546,14.8962431296701,3.32000000000012,-0.0753569,-0.51509144,-0.14077256,13.9283693400366,25.98,94.7925,77.6728012084961,5.00999994277954,110.94018,4.75,8.15310761000769,2.5,71.864
"66","Kenya",79.4294989718629,49.9844192504883,75.105889140445,10.5050521360453,48.5469304564782,16.102991012,0.299416655686267,5.53916017286806,-1.2265516,-0.4939496,-0.34245832,28.716545424631,19.78,12.1875,66.8266006469727,9.59479999542236,104.206766666667,64.25,2.73021695451594,25.38,64.7308
"67","Korea, Rep.",1.69813102442615,100,2.48938932211253,3.93775763304715,17.8399264162134,90.02785481,11.659773124711,3.00399242413006,0.20026316,1.04080676,1.0918456,27.0054474833483,16.46,96.7325,67.7783996582031,3.51999998092652,98.192164,9.9,0.0072952060673824,2.5,81.9839024390244
"68","Kuwait",0,100,0,10.9986140895441,8.48905732468457,80.905476752,26.8688476438901,0.337501477657646,0.00230382,0.10372616,-0.11451708,61.0460602943309,2.76,100,75.2321990966797,2.39780006408692,101.3108,14.75,10.5033324369055,2.58,75.1138
"69","Kyrgyz Republic",89.9739291214553,99.9213815307617,24.8320606560178,6.60854678962798,55.0205941145562,31.309408556,1.68359245228902,5.55999999999999,-0.73566966,-0.9946839,-0.80888048,23.8033212463691,20.84,79.13,65.6098007202149,7.6079999923706,105.57848,9.8,6.21392246264951,6.8,70.6814634146341
"70","Lao PDR",95.4339785495165,87.3383477783203,60.1571778937471,16.682215449211,10.2274696707106,18.468087016,0.267709633164163,7.35647571511728,0.4139122,-0.80552616,-0.47775482,27.1399412600374,26,5.45,81.206999206543,0.668400001525879,113.5297,32.2,6.28327059950275,17.02,66.5216
"71","Latvia",53.8769976682222,100,39.312372266879,17.5104699418263,30.4125047563028,78.044234956,3.50821689265746,2.79213192185054,0.4928092,0.8650444,0.96957848,14.121104875377,18.6,94.92,75.613200378418,10.1887998580933,99.633662,2.6,0,2.5,74.369756097561
"72","Lesotho",100,29.9622972106934,51.9421611638669,0.260223771675667,75.0197640520782,23.672,1.20402182498648,1.72496457605958,-0.15756164,-0.20579306,-0.66260254,30.4958528742519,25.26,34.3175,68.0567993164062,24.1976005554199,117.8034,60,4.79881061814044,13.18,50.9196
"73","Liberia",0,15.1650199890137,84.9240680512903,0.992155198358149,28.031561461794,11.3827172266,0.219889320789949,2.05484279955242,-0.55139624,-0.89435362,-1.3627672,16.8817646047504,11.26,0.700000000000001,56.7794006347656,2.17140007019043,91.83365,59.7,17.8968989605678,38.36,62.255
"74","Luxembourg",24.4457888220915,100,7.21258168561372,36.5709794250132,53.8744875433024,96.065231798,17.9302205435896,3.1648421944599,1.3818836,1.8191066,1.6769214,10.8292541655342,27.3,100,69.8450012207031,6.03640003204346,99.281268,4.85,0.00656269783144414,2.5,82.3385365853658
