"","Country","Renewable.electricity.output","Access.to.electricity","Renewable.energy.consumption","Terrestrial.and.marine.protected.areas","Agricultural.land","Individuals.using.the.Internet","CO2.emissions","GDP.growth","Political.Stability.and.Absence.of.Terrorism","Rule.of.Law","Government.Effectiveness","PM2.5.air.pollution","Proportion.of.seats.held.by.women.in.parliaments","Access.to.clean.fuels.and.technologies.for.cooking","Labor.force.participation.rate","Unemployment","School.enrollment","Cause.of.death.communicable.diseases.and.maternal.prenatal.and.nutrition.conditions","natural.resources.depletion","Prevalence.of.undernourishment","Life.expectancy.at.birth"
"78","Maldives",0.0798929037214479,0.0168512218108255,0.103862571017219,0.00609816179785919,0.314290852632148,0.53369821072038,0.325098403477737,0.774099768841485,0.7314049273667,0.36211839882245,0.37028695013447,0.126003995121973,0.0951026856240126,0.404296632101301,0.640152409820938,0.477218013862223,0.386319320481019,0.374145020052901,0.000966205275182654,0.411064785644801,0.82894766578688
"79","Mali",0.83057041973147,0.907928145167934,0.902531766377791,0.486377389874217,0.404905788382741,0.0548686187723708,0.00361257989215653,0.710675978718871,0.229481411282947,0.322366281075318,0.208831967525016,0.626691786870482,0.14565560821485,0.998949757673996,0.723891923072368,0.593360986039931,0.0961283066083861,0.974204359180789,0.58256855398738,0.221965876185414,0.205999916230063
"80","Mauritania",0.402736956747897,0.894214185600786,0.74101087010825,0.127737350020765,0.462962640254869,0.110066778273754,0.102807836772737,0.607832366646642,0.469110354737393,0.30455663528102,0.228212647579091,0.704047280748251,0.388309636650869,0.853354797925257,0.248928752440516,0.672871715411811,0.388002000885441,0.934660336987138,0.677400069885781,0.338661221932249,0.40408056016173
"81","Mauritius",0.623441721019112,0.185660398415094,0.489632507125269,0.000369860403670651,0.509732921092841,0.475292681555535,0.358287548796699,0.610410789049357,0.86021259962146,0.706295285097175,0.725315924444018,0.290836091483973,0.228751974723539,0.382142195381194,0.587704311308616,0.553265576626759,0.424392875309576,0.321607096210023,0,0.222963110384117,0.724348696277631
"82","Mexico",0.550389435106164,0.0646941207396887,0.451578792129566,0.598770128514232,0.66233242877828,0.530622359781752,0.409349782578751,0.53860104089534,0.467458017994515,0.378709002336284,0.513617222989944,0.440285216881626,0.63696682464455,0.545189103200849,0.570251074456433,0.400901107420535,0.489447884313377,0.422236233918955,0.295909153366193,0.10816939252616,0.743695031629177
"83","Mongolia",0.214387631530921,0.5856248444704,0.248295170763837,0.679971872104691,0.876496805960449,0.184965376464351,0.676250498205874,0.733598281727314,0.812412181759894,0.423696914223891,0.374087362202659,0.660595008324114,0.248025276461295,0.872237638467273,0.536021946838956,0.473114277550883,0.437487977465931,0.427781307718398,0.693816287700753,0.508118643946163,0.563096088637029
"84","Montenegro",0.856915446742659,0.00769946565684242,0.825180215697288,0.295372933624783,0.20622662815311,0.662270441485744,0.378722439089382,0.586917406608198,0.695502920809757,0.512160180473999,0.512826268990459,0.430969689432595,0.308372827804107,0.71973055354473,0.482035063729556,0.862457214206156,0.348665873947802,0.0196200273893769,0.045175649827747,0,0.789820777535674
"85","Morocco",0.525377965379796,0.200449936917992,0.499133990392772,0.693969321366432,0.828904715733296,0.575787521267272,0.228036044479568,0.593836958778622,0.545412778053065,0.467005298777763,0.444587839741515,0.562563408070373,0.290679304897314,0.257058478142047,0.30238550442019,0.639621873119744,0.532686379674597,0.529770562378795,0.050723272277633,0.0904556144925292,0.768502986036635
"86","Mozambique",0.978526860155403,0.9520951509066,0.989095115567811,0.609491567772159,0.767633496186531,0.0889828956954381,0.0327580120974344,0.737217064874169,0.491060864685944,0.280950271651784,0.263748888110938,0.43243572164838,0.624012638230648,0.992200033748335,0.844308618217494,0.33230547948229,0.501098118227,1,0.135073107174891,0.737575076111291,0.195331754561318
"87","Myanmar",0.890898298632181,0.800204978905588,0.9196123760377,0.344048378599859,0.229992743575852,0.165561209858202,0.0479890485533712,0.827106495087628,0.389555804370205,0.234104646695883,0.146206809822239,0.642954748924875,0.140284360189573,0.956980680779407,0.644529537551378,0.108616206712976,0.4951251392393,0.685065162106972,0.29487595282291,0.429777680672081,0.461183331711169
"88","Nepal",0.999741652689827,0.522053252353089,0.979677130929912,0.760703642124689,0.34372671884242,0.17196832941652,0.0383952789350196,0.654739273253332,0.433313132064106,0.330751692433733,0.226420517108642,1,0.478357030015798,0.926206522816175,0.951980567794174,0.15830559310051,0.974993391459113,0.691903471532376,0.117641599350772,0.353243508195617,0.576290757614701
"89","Netherlands",0.493322560739844,0,0.343764425498141,0.708959692226911,0.65544439501097,0.939499602145591,0.671513480072091,0.488675647358505,0.875645179323382,0.967746789569826,0.953123119022183,0.233644568815916,0.593996840442338,0,0.842497437500595,0.522376843660585,0.439402751417724,0.274739105768929,0.0746822525617245,0,0.947779388557809
"90","New Zealand",0.937724456227064,0,0.72231395360708,0.831629905222771,0.499234078129249,0.885974172010727,0.583850761752547,0.590108559856149,1,0.981581087861516,0.95655657709855,0.00824723193045284,0.502369668246446,0,0.83597405809285,0.469887226712621,0.374559322399815,0.227725066059597,0.0955057699533039,0,0.947137554152893
"91","Niger",0.0903506850508783,0.97502694765073,0.958984833414095,0.676260473067002,0.4329182965213,0.000601169062534138,0.00990983226226349,0.716109968341163,0.356815862919502,0.344800298699364,0.292278420746591,0.915601245417586,0.225908372827804,0.996798061219097,0.858102644256158,0,0.0235343539066253,0.984211360913054,0.637245290732284,0.463653075339181,0.300697610718695
"92","Nigeria",0.586585144579386,0.819838272205236,0.984415671360068,0.57164461291535,0.940964258619063,0.26502092701418,0.0832464196297691,0.567765861962319,0.166927386475173,0.257678185734557,0.191253183725425,0.832538353307114,0.0954186413902054,0.990726839621564,0.394676784105762,0.453564963540345,0.258985366197108,0.984716415314578,0.371153977739365,0.392717016290815,0.0697353080940742
"93","North Macedonia",0.694670372898138,0,0.646898176297433,0.525257173721262,0.603303040338221,0.70431093046405,0.38608969599455,0.551577634305284,0.590861550461119,0.455971458922958,0.490951088376673,0.559971403795602,0.531437598736177,0.74728930657103,0.57314462144333,1,0.290924657877121,0.0598995274444476,0.160290755416263,0.100092538624206,0.758254879372797
"94","Norway",0.994171859893214,0,0.880506262417352,0.373461083445168,0.0261708694919063,0.983865969176912,0.679100715505596,0.486258656840933,0.925230236475116,0.996788883836523,0.969706218606464,0.054147702444535,0.625592417061611,0,0.812295691500026,0.384261417929718,0.395906621113969,0.347172931365624,0.398776036268412,0,0.968962937227088
"95","Oman",0,0,0,0.121621531190198,0.0494748061540652,0.740199409570224,0.815915083818081,0.581146796837135,0.80602702942182,0.610591925513316,0.519502600678847,0.664001387843871,0.018957345971564,0.319784565471329,0.690097194030675,0.355362975211853,0.504253586653258,0.446483631093505,0.832246994281565,0.214913730684777,0.80446710719207
"96","Pakistan",0.714373228910139,0.713611990323512,0.829042851966227,0.528861841138513,0.568825603699235,0.0970855648291986,0.124760104413802,0.692579767109988,0.0526262949316222,0.311344563632372,0.284706037127861,0.808135266125729,0.326066350710901,0.868699659812323,0.390388016244678,0.309939478178231,0.213646722841822,0.799977106980327,0.153414338751484,0.638956550645641,0.485268544419008
"97","Panama",0.872080909224875,0.329534333539545,0.627232591355718,0.382830857549789,0.363387547316573,0.495210129833302,0.298965475304761,0.72878507679977,0.700385099668046,0.488633940401245,0.522219787724319,0.227087112135374,0.26129541864139,0.491787993839841,0.663617291554581,0.314290750897653,0.355205170634664,0.548381256183237,0.0165992979364766,0.380216032564273,0.831733618834133
"98","Peru",0.84297233959831,0.364526752147142,0.683069857743954,0.603212613003959,0.219872913169186,0.415301275623321,0.250944657508128,0.606194175596656,0.535511582842729,0.377801124826543,0.416522604942796,0.504563096527579,0.383886255924171,0.680423772835578,0.844161389217121,0.329189971109247,0.425426423035859,0.635674795947639,0.382255051762938,0.368684857733875,0.770275865248523
"99","Philippines",0.669424996325127,0.459097186180692,0.706403985587714,0.280764615312612,0.501889413316096,0.489326817082518,0.146200574826529,0.788056653496762,0.39009203564525,0.413215800490776,0.485735941501942,0.388253279365266,0.445181674565561,0.86200198248093,0.554767341456421,0.316559591645873,0.535705768688923,0.699204612522751,0.16242763422752,0.49334515970345,0.61142712331929
"100","Poland",0.499273331539302,0,0.497918017794718,0.894120594395601,0.566388297542058,0.696609849425067,0.588641032757445,0.587370952325216,0.81745027911312,0.678006235643223,0.663709883516283,0.431629196828656,0.413270142180095,0,0.639942576196027,0.571291781845306,0.396895259355292,0.247345093448974,0.0533596549025493,0,0.824926859504255
"101","Portugal",0.854344752969746,0,0.713258567171523,0.600515261753503,0.482388005215243,0.681301566222931,0.426400997307366,0.463617885644843,0.855793993068853,0.776072446355633,0.786153640317074,0.108565121147724,0.519431279620853,0,0.737023250090855,0.737778984590133,0.490505040997874,0.431879545768176,0.0132768181573606,0,0.932788185907788
"102","Romania",0.765652575936333,0,0.66249772450146,0.758584360240441,0.723379680979668,0.560786454768716,0.375038004901004,0.662735274026673,0.67636158677872,0.561658687957163,0.441166329449975,0.294908243703818,0.236650868878357,0.546756390627843,0.588411134090638,0.514355632469735,0.237876596657449,0.209540466290994,0.102506149218022,0,0.749865380506855
"103","Russian Federation",0.566250932027383,0,0.261992396741555,0.46776583031961,0.155165299360137,0.719909995980845,0.729595468524226,0.412819803182033,0.43484085285135,0.313161533832995,0.41749434036892,0.334308376250575,0.218957345971564,0.172683890115651,0.736820747020905,0.467460682953014,0.391949707252853,0.249717218003244,0.459650760499076,0,0.630466101350171
"104","Rwanda",0.806209852742491,0.953433542897309,0.986924482769328,0.51111142446072,0.892086390750995,0.128072575325973,0.00400079349018712,0.793043014151759,0.620336154570751,0.512002177526205,0.483880426569447,0.683977213365541,1,1,0.937122656348204,0.116165609891591,0.927989529584425,0.863764701382309,0.438015185813547,0.830310266104746,0.510305058167372
"105","Samoa",0.731850331190074,0.159164576500033,0.787614007064884,0.0319035313629687,0.144028275851854,0.224957945111464,0.14775031420711,0.518429441180846,0.911373403309047,0.685763334653046,0.581970760763624,0.224778195804892,0.114691943127962,0.907355026781162,0,0.612686549177002,0.493214890337832,0.484457593101119,0,0.0221538873399529,0.675528752524021
"106","Sao Tome and Principe",0.450384975739437,0.735389107476187,0.798487771246704,0.0331064921615198,0.611709181074629,0.23820901856855,0.0873245791264281,0.670287685840289,0.682385711743211,0.323571471270766,0.269093241364306,0.52477327042141,0.287519747235387,0.951087265461702,0.51606170232029,0.768052569433201,0.471485664260206,0.792815235946886,0,0.329645837058509,0.571478656896721
"107","Saudi Arabia",4.10449650671247e-05,0,0.000792653492913995,0.340757302418382,0.977384636726147,0.707448145405581,0.874566973500335,0.525755172355673,0.525136680624541,0.544378660243193,0.519930405883015,0.950191282614476,0.314375987361769,0.28022243542175,0.430426313760081,0.483019150409763,0.636874417366981,0.447779639967388,0.584863286146299,0.222963110384117,0.735139499543935
"108","Senegal",0.464407366105595,0.787140045934286,0.809030042732998,0.62976841517255,0.554790010459469,0.234601580379295,0.0919270940552429,0.744086850768972,0.61027337931281,0.467883585646751,0.358042870887181,0.645497706421954,0.673617693522907,0.906586368563965,0.26376086651204,0.554894468506451,0.198364722886049,0.884260802006533,0.145398930979609,0.465272814434837,0.489858263075567
"109","Serbia",0.694212396176219,0.00868897600753313,0.640430466528143,0.426778650693952,0.477856827832117,0.636001537365703,0.503662614952316,0.490070690196936,0.668669438149605,0.456751693413718,0.48869898149525,0.495270621140977,0.535860979462875,0.668113256660954,0.551759693398556,0.859197337023551,0.405905487097009,0.106913567153779,0.0702278861989048,0.219963811401836,0.7620994071921
"110","Sierra Leone",0.887274659569754,0.971082685250745,0.948167385713375,0.289679789454594,0.660231588790419,0.038351890506828,0.0226876632439714,0.569204672753749,0.616319898546497,0.297271408747736,0.140361192445339,0.403843300817925,0.194944707740916,0.999208002994792,0.465634674322611,0.422046056641733,0.647324332496711,0.967891188332434,0.642485815522596,0.684446133946415,0.0628167550720739
"111","Slovak Republic",0.638637793335526,0,0.506872560888781,0.8896606822157,0.472297978878583,0.804774985466848,0.509140110650809,0.566626675812429,0.860993104789778,0.635155489286806,0.691897938349856,0.365248897025522,0.303633491311216,0.246999986594512,0.687192609081711,0.704464122052173,0.382766242222193,0.240124191272892,0.0163679163484379,0.0890594859003028,0.802462655332212
"112","Slovenia",0.730929272644518,0,0.641716811255065,1,0.365360440136577,0.749805014530482,0.539294965170395,0.534128835282222,0.863405553702703,0.752096937155535,0.749282238822222,0.332143110820912,0.562085308056872,0.283590198915632,0.701262696517678,0.614453654934253,0.394337123804039,0.24495571692823,0.00210716534445746,0,0.928524356410344
"113","Solomon Islands",0.144505022650481,0.82632654056342,0.904132087790894,0.0209998790221364,0.0402923784482189,0.065465585753553,0.0508004303776502,0.567501248628244,0.742943152687179,0.402906972983779,0.206666422211619,0.224064275660057,0.0315955766192733,0.979774959361914,0.711161866700262,0.217878420984513,0.573201712866644,0.658244204817751,0.776826404319273,0.423238774198936,0.658034697025534
"114","South Africa",0.133887816694149,0.555906869535175,0.578713196121388,0.571910374723914,0.966488084725567,0.507045934782218,0.629191832449069,0.476257963297728,0.601910343823099,0.529211406238975,0.552639433309913,0.493627087460484,0.662243285939969,0.57420305619543,0.447805922068869,0.997981181038719,0.43408330336963,0.838377974241551,0.295229505001217,0.206696643566958,0.359474425008279
"115","Spain",0.763269060955939,0,0.582037705626158,0.639568988332749,0.640441997511869,0.792185027012259,0.467178078525956,0.502319319484518,0.697161251858187,0.74126970749414,0.767872422564783,0.16057012971925,0.616113744075829,0,0.747423060664822,0.938556989102239,0.469860843291526,0.259038065088979,0.00429338160347841,0,0.998146816154819
"116","Sri Lanka",0.824628501504034,0.363246147846675,0.87705557002292,0.294247613426477,0.525931076071765,0.193877061586592,0.119898004897818,0.64661207628941,0.597012910621814,0.491093114234867,0.451490806804905,0.420128008686816,0.088783570300158,0.929273729189578,0.447504063297123,0.410343322000874,0.409886744417262,0.354126372369241,0.0126835598264571,0.383544372278044,0.786695074116806
"117","St. Vincent and the Grenadines",0.565905861694417,0.106159747369471,0.355465273730857,0.0612624791253134,0.305850678266189,0.279812038057345,0.244857441370416,0.474843834594875,0.858931943098116,0.642926023888109,0.549700107939854,0.45069557017623,0.205371248025276,0.282647507883223,0.741985726847765,0.903159736871095,0.534270278449037,0.517448949923555,0,0.210826586177241,0.65678688656978
"118","Suriname",0.876546567732783,0.32037233620897,0.679246291896263,0.493634331809202,0,0.415613924638653,0.376295134148516,0.336416814337923,0.685129349603111,0.469544728465814,0.388387258733245,0.496669808730783,0.316271721958926,0.476569973298727,0.427102061561298,0.552246348414858,0.573323430162328,0.513236868851424,0.787438328382559,0.324290097325821,0.6300269118454
"119","Sweden",0.863816096176877,0,0.848190501097466,0.618397365513274,0.0841809270527619,0.944006341487538,0.440290099228961,0.54652196956634,0.884727907014773,0.990960424294215,0.954247807381911,0.0139686167272855,0.695734597156398,0,0.886408472818322,0.565205008456189,0.69811356291891,0.274739105768929,0.0194760975037128,0,0.968691739591208
"120","Switzerland",0.872570592629188,0,0.664450745878406,0.525368987776931,0.462327165631127,0.895023749569804,0.44414834672046,0.494759712804118,0.957130685178122,0.974416419057176,1,0.188207222752266,0.494470774091627,0,0.91288469597373,0.434987307545769,0.450078110238253,0.222631354360084,0.000597746773390278,0,1
"121","Tanzania",0.744259559124835,0.946082407452581,0.982749231544395,0.835422125008536,0.538958838182452,0.106876912603076,0.0314167738356339,0.794048461948356,0.536074158639083,0.40198132344986,0.299749692577376,0.532185379845642,0.571879936808847,0.996174476310227,0.940789281975934,0.244468650517967,0.22692741764192,0.949596446417017,0.244241742517049,0.791521734361298,0.376233384248178
"122","Thailand",0.420376412453268,0.0134611894385721,0.658369288796247,0.590756123387856,0.520862238364069,0.392125211068504,0.436661886011511,0.559982505082398,0.404926054703053,0.482415799706789,0.556266684988378,0.52276073534228,0.122906793048973,0.671851080445203,0.769290246540746,0.0472853370812226,0.394909955826852,0.561449824348552,0.231253517472843,0.312562595608733,0.778880815569636
"123","Timor-Leste",0,0.729040798119267,0.614878611692104,0.347241001899698,0.304799572324519,0.180960230660603,0.0575622313431846,0.0830594278093052,0.601688326344255,0.219949746379936,0.176775970359701,0.406268375191829,0.588625592417062,0.985200038948671,0.121679432388108,0.324641527486964,0.733119876872463,0.886650178527278,1,0.718763935743991,0.544446881875048
"124","Togo",0.947814321334071,0.87043576560557,0.936600387466186,0.738505474592206,0.84949345484531,0.0464649740289123,0.0550487929986263,0.718429276028164,0.561508572284765,0.308146148071782,0.152681726871616,0.593642835976255,0.271090047393365,0.985864315285474,0.835712685891884,0.191740356301182,0.713827685506537,0.92572403384037,0.716488543081891,0.57057027993177,0.2789782960532
"125","Tunisia",0.219675597621176,0.0127088435568011,0.521266324911249,0.381740207263464,0.781146491375059,0.491446931740496,0.302355930930678,0.510364656881454,0.407289912187464,0.488961956010443,0.437384906110635,0.62175535019732,0.479936808846761,0.106009465894106,0.326468863109708,0.811728032281111,0.577974394930601,0.36428814603828,0.270192248622117,0.137683437343186,0.774748215594887
"126","Uganda",0.983321420059321,0.966355129254303,0.993318003443909,0.65622090119897,0.869665179160387,0.163052509244022,0.0154967664641025,0.66195290695946,0.457279872557546,0.421765692496452,0.322456220815074,0.735016938211327,0.545971563981043,0.999434539281151,0.704759961048071,0.203567772060817,0.464926767765997,0.941638393788654,0.656133291152945,0.855136871446709,0.322521939135415
"127","Ukraine",0.350130266140658,0,0.272209961963027,0.320478835707625,0.866937916836428,0.486584641274592,0.490031412931815,0.246550289171094,0.236455483938684,0.312587909535644,0.328530719431207,0.412893447524912,0.181674565560821,0.303686060788629,0.600927705603563,0.622982645653273,0.395814100229943,0.195906235023456,0.156976333294249,0.0383868746005821,0.633658700185891
"128","United Arab Emirates",0.0236562310008796,0,0.016522641975446,0.583038798518372,0.0597059972173157,0.92538952434035,0.909878813488123,0.61023284048661,0.812493268884487,0.677413183147398,0.83597298661731,0.658523076213083,0.323854660347551,0.137565120760283,0.933371350171805,0.226582729105689,0.510747860182398,0.317786845915644,0.412442191780225,0.0660219357789192,0.816549865862635
"129","United Kingdom",0.606342434135107,0,0.40078205540177,0.782264696849033,0.862139578422723,0.94352871035059,0.551498146261247,0.520471818467309,0.737726723555368,0.933179590052762,0.887281883741508,0.182842700152243,0.43001579778831,0,0.793557641480728,0.479491601621388,0.430901602767578,0.36428814603828,0.0640502262365583,0,0.935018033136132
"130","United States",0.51144245955796,0,0.435782266946697,0.790645233294191,0.53483138291649,0.792369094184043,0.829876967637929,0.520520598505711,0.764717988126617,0.896328927975038,0.866214080674636,0.0820981997592254,0.301421800947867,0,0.701483568104654,0.479101248111092,0.401601364157084,0.26585916457077,0.0332662415890509,0,0.859489491543604
"131","Uruguay",0.964501867535478,0.0323332567426674,0.867809517171687,0.228065267772822,1,0.636363677419568,0.262677059448671,0.53970714602599,0.874818640170157,0.65999726094251,0.597370087664277,0.146147217735082,0.255608214849921,0.184524420399536,0.776870124628001,0.557160407369956,0.53179081319299,0.34892513724429,0.142842756275003,0,0.81943465538163
"132","Uzbekistan",0.622406119306198,0.00260559209119302,0.23320393979592,0.294048447036268,0.760441796907857,0.393514560629672,0.367156914947955,0.792610265696972,0.558264569157268,0.224605556121769,0.289733500002714,0.53829328350197,0.290679304897314,0.421959076182141,0.640034587299656,0.448231832925269,0.398078540341007,0.446483631093505,0.564104574954488,0.250837731764469,0.619914705330208
"133","Vanuatu",0.575428757373498,0.854709836219394,0.770250734264443,0.0119126946987054,0.180272593948036,0.176563182958563,0.0743356058822466,0.533251844422394,0.807047929535488,0.572525283607598,0.29161217607533,0.218078413656845,0,0.967697580180929,0.690815054774762,0.483896214790501,0.575874115775655,0.610652908181954,0,0.268087229679194,0.58768783826255
"134","Venezuela, RB",0.899100856829042,0.0314579404010749,0.526047128675426,0.88543257971555,0.291798700867347,0.614035006418437,0.522467689406064,0.308512020113617,0.397657804728438,0,0.13249811310151,0.366324818353679,0.276777251184834,0.246153660716236,0.617236055820462,0.55700394912998,0.397311773842549,0.465406585682503,0.166693486719827,0.494347462442278,0.671476457182563
"135","Vietnam",0.777089313711395,0.023095753814632,0.767119326107956,0.268188032547459,0.458687416724015,0.460377799462051,0.224949270300141,0.766906486022877,0.680414730837142,0.450647319153607,0.45428207543826,0.581065556909142,0.399368088467615,0.76176665508491,0.895004405143932,0.180842656920695,0.523240435492942,0.47387764341346,0.201131964876372,0.389465506404006,0.749742588243943
"136","Yemen, Rep.",0,0.685112318305314,0.137220268035855,0.0777130114397573,0.53695255109331,0.210079805143995,0.136645510287958,0,0,0.157754864644501,0.0415565244112137,0.750513931800349,0.0018957345971564,0.750117467811486,0.0942792082276002,0.765830992391713,0.341040267885078,0.730736345131112,0.306960033532101,0.82101953009333,0.470251577993577
"137","Zambia",0.99497536272187,0.924149143210879,0.988063311290147,0.893442334848491,0.383744527986499,0.190572155873934,0.0394303628840179,0.629062641742667,0.688025174372019,0.436319333923938,0.317104539232215,0.523756653217319,0.22432859399684,0.957203507417157,0.777628485986078,0.568488113332662,0.410036792462803,0.974464793457994,0.527310354910801,0.93080390612791,0.33114542129498
"138","Zimbabwe",0.847902553084852,0.907065857324267,0.965963762909929,0.799861930325932,0.503785542638994,0.182117132634518,0.127969358922259,0.528432474477715,0.479391724873069,0.156492301239485,0.148849494845529,0.438059857325924,0.501105845181675,0.914495568225824,0.926439397649141,0.465292587388768,0.524501678505116,0.94421742178295,0.291803484723217,0.953944738590036,0.257796404702808
